	0
7277	9832
7278	9833
7279	9834
7280	9835
7281	9836
7282	9837
7283	9838
7284	9839
7285	9840
7286	9841
7287	9842
7288	9843
7289	9844
7290	9845
7291	9846
7292	9847
7293	9848
7294	9849
7295	9850
7296	9851
7297	9852
7298	9853
7299	9854
7300	9855
7301	9856
7302	9857
7303	9858
7304	9859
7305	9860
7306	9861
7307	9862
7308	9863
7309	9864
7310	9865
7311	9866
7312	9867
7313	9868
7314	9869
7315	9870
7316	9871
7317	9872
7318	9873
7319	9874
7320	9875
7321	9876
7322	9877
7323	9878
7324	9879
7325	9880
7326	9881
7327	9882
7328	9883
7329	9884
7330	9885
7331	9886
7332	9887
7333	9888
7334	9889
7335	9890
7336	9891
7337	9892
7338	9893
7339	9894
7340	9895
7341	9896
7342	9897
7343	9898
7344	9899
7345	9900
7346	9901
7347	9902
7348	9903
7349	9904
7350	9905
7351	9906
7352	9907
7353	9908
7354	9909
7355	9910
7356	9911
7357	9912
7358	9913
7359	9914
7360	9915
7361	9916
7362	9917
7363	9918
7364	9919
7365	9920
7366	9921
7367	9922
7368	9923
7369	9924
7370	9925
7371	9926
7372	9927
7373	9928
7374	9929
7375	9930
7376	9931
7377	9932
7378	9933
7379	9934
7380	9935
7381	9936
7382	9937
7383	9938
7384	9939
7385	9940
7386	9941
7387	9942
7388	9943
7389	9944
7390	9945
7391	9946
7392	9947
7393	9948
7394	9949
7395	9950
7396	9951
7397	9952
7398	9953
7399	9954
7400	9955
7401	9956
7402	9957
7403	9958
7404	9959
7405	9960
7406	9961
7407	9962
7408	9963
7409	9964
7410	9965
7411	9966
7412	9967
7413	9968
7414	9969
7415	9970
7416	9971
7417	9972
7418	9973
7419	9974
7420	9975
7421	9976
7422	9977
7423	9978
7424	9979
7425	9980
7426	9981
7427	9982
7428	9983
7429	9984
7430	9985
7431	9986
7432	9987
7433	9988
7434	9989
7435	9990
7436	9991
7437	9992
7438	9993
7439	9994
7440	9995
7441	9996
7442	9997
7443	9998
7444	9999
7445	10000
7446	10001
7447	10002
7448	10003
7449	10004
7450	10005
7451	10006
7452	10007
7453	10008
7454	10009
7455	10010
7456	10012
7457	10013
7458	10014
7459	10015
7460	10016
7461	10018
7462	10019
7463	10020
7464	10021
7465	10022
7466	10026
7467	10027
7468	10028
7469	10030
7470	10031
7471	10032
7472	10033
7473	10034
7474	10035
7475	10036
7476	10037
7477	10038
7478	10039
7479	10040
7480	10041
7481	10042
7482	10043
7483	10045
7484	10046
7485	10048
7486	10049
7487	10051
7488	10054
7489	10055
7490	10056
7491	10057
7492	10059
7493	10060
7494	10061
7495	10062
7496	10063
7497	10064
7498	10065
7499	10066
7500	10068
7501	10069
7502	10070
7503	10071
7504	10072
7505	10073
7506	10074
7507	10075
7508	10076
7509	10077
7510	10078
7511	10079
7512	10080
7513	10081
7514	10082
7515	10083
7516	10090
7517	10095
7518	10096
7519	10097
7520	10099
7521	10101
7522	10103
7523	10104
7524	10105
7525	10106
7526	10107
7527	10108
7528	10109
7529	10110
7530	10111
7531	10112
7532	10113
7533	10114
7534	10115
7535	10116
7536	10117
7537	10118
7538	10119
7539	10120
7540	10121
7541	10122
7542	10123
7543	10124
7544	10125
7545	10126
7546	10127
7547	10128
7548	10129
7549	10131
7550	10132
7551	10133
7552	10134
7553	10135
7554	10136
7555	10137
7556	10138
7557	10139
7558	10140
7559	10141
7560	10142
7561	10143
7562	10144
7563	10145
7564	10146
7565	10147
7566	10148
7567	10149
7568	10150
7569	10151
7570	10152
7571	10153
7572	10154
7573	10155
7574	10156
7575	10157
7576	10158
7577	10159
7578	10160
7579	10161
7580	10162
7581	10163
7582	10164
7583	10165
7584	10166
7585	10167
7586	10168
7587	10169
7588	10170
7589	10171
7590	10172
7591	10173
7592	10174
7593	10175
7594	10176
7595	10177
7596	10178
7597	10179
7598	10181
7599	10182
7600	10183
7601	10184
7602	10185
7603	10186
7604	10187
7605	10188
7606	10189
7607	10190
7608	10191
7609	10192
7610	10193
7611	10194
7612	10195
7613	10196
7614	10197
7615	10198
7616	10199
7617	10200
7618	10201
7619	10202
7620	10203
7621	10205
7622	10206
7623	10207
7624	10208
7625	10209
7626	10210
7627	10211
7628	10212
7629	10214
7630	10215
7631	10217
7632	10218
7633	10219
7634	10220
7635	10221
7636	10222
7637	10223
7638	10224
7639	10225
7640	10226
7641	10227
7642	10228
7643	10229
7644	10230
7645	10231
7646	10232
7647	10233
7648	10234
7649	10235
7650	10236
7651	10237
7652	10238
7653	10239
7654	10240
7655	10241
7656	10242
7657	10243
7658	10244
7659	10245
7660	10246
7661	10247
7662	10248
7663	10249
7664	10251
7665	10252
7666	10253
7667	10254
7668	10255
7669	10256
7670	10257
7671	10258
7672	10260
7673	10261
7674	10262
7675	10263
7676	10264
7677	10265
7678	10266
7679	10267
7680	10268
7681	10269
7682	10270
7683	10271
7684	10272
7685	10273
7686	10274
7687	10276
7688	10277
7689	10278
7690	10279
7691	10280
7692	10281
7693	10282
7694	10283
7695	10284
7696	10285
7697	10286
7698	10287
7699	10288
7700	10289
7701	10290
7702	10291
7703	10292
7704	10294
7705	10295
7706	10296
7707	10297
7708	10298
7709	10299
7710	10300
7711	10301
7712	10302
7713	10303
7714	10304
7715	10305
7716	10306
7717	10307
7718	10308
7719	10309
7720	10310
7721	10311
7722	10312
7723	10313
7724	10314
7725	10315
7726	10316
7727	10317
7728	10318
7729	10319
7730	10320
7731	10321
7732	10322
7733	10323
7734	10324
7735	10325
7736	10326
7737	10327
7738	10328
7739	10329
7740	10330
7741	10331
7742	10332
7743	10333
7744	10334
7745	10335
7746	10336
7747	10337
7748	10338
7749	10339
7750	10340
7751	10341
7752	10342
7753	10343
7754	10344
7755	10345
7756	10346
7757	10347
7758	10348
7759	10349
7760	10350
7761	10351
7762	10352
7763	10353
7764	10354
7765	10355
7766	10356
7767	10357
7768	10358
7769	10359
7770	10360
7771	10361
7772	10362
7773	10363
7774	10364
7775	10365
7776	10366
7777	10367
7778	10368
7779	10369
7780	10370
7781	10371
7782	10372
7783	10373
7784	10374
7785	10375
7786	10376
7787	10377
7788	10378
7789	10379
7790	10380
7791	10381
7792	10382
7793	10383
7794	10384
7795	10385
7796	10386
7797	10387
7798	10388
7799	10389
7800	10390
7801	10391
7802	10392
7803	10393
7804	10394
7805	10395
7806	10396
7807	10397
7808	10398
7809	10399
7810	10401
7811	10402
7812	10403
7813	10404
7814	10406
7815	10407
7816	10408
7817	10409
7818	10410
7819	10411
7820	10412
7821	10413
7822	10414
7823	10415
7824	10416
7825	10417
7826	10418
7827	10419
7828	10420
7829	10421
7830	10422
7831	10423
7832	10425
7833	10426
7834	10427
7835	10428
7836	10429
7837	10430
7838	10431
7839	10432
7840	10433
7841	10434
7842	10435
7843	10436
7844	10437
7845	10438
7846	10439
7847	10440
7848	10441
7849	10442
7850	10443
7851	10445
7852	10446
7853	10447
7854	10448
7855	10449
7856	10450
7857	10451
7858	10452
7859	10453
7860	10454
7861	10455
7862	10456
7863	10457
7864	10458
7865	10459
7866	10460
7867	10461
7868	10462
7869	10463
7870	10464
7871	10465
7872	10466
7873	10467
7874	10468
7875	10469
7876	10470
7877	10471
7878	10472
7879	10473
7880	10474
7881	10475
7882	10476
7883	10477
7884	10478
7885	10479
7886	10480
7887	10481
7888	10482
7889	10483
7890	10484
7891	10485
7892	10486
7893	10487
7894	10488
7895	10489
7896	10490
7897	10491
7898	10492
7899	10493
7900	10494
7901	10495
7902	10496
7903	10497
7904	10498
7905	10499
7906	10500
7907	10501
7908	10502
7909	10503
7910	10504
7911	10505
7912	10506
7913	10507
7914	10508
7915	10509
7916	10510
7917	10511
7918	10512
7919	10513
7920	10514
7921	10515
7922	10516
7923	10517
7924	10518
7925	10520
7926	10521
7927	10522
7928	10523
7929	10524
7930	10525
7931	10526
7932	10527
7933	10528
7934	10529
7935	10530
7936	10531
7937	10532
7938	10533
7939	10534
7940	10535
7941	10536
7942	10537
7943	10538
7944	10539
7945	10540
7946	10541
7947	10542
7948	10543
7949	10544
7950	10545
7951	10546
7952	10547
7953	10548
7954	10549
7955	10550
7956	10551
7957	10552
7958	10553
7959	10554
7960	10555
7961	10556
7962	10557
7963	10558
7964	10559
7965	10560
7966	10561
7967	10562
7968	10563
7969	10564
7970	10565
7971	10566
7972	10567
7973	10568
7974	10569
7975	10570
7976	10571
7977	10572
7978	10573
7979	10574
7980	10575
7981	10576
7982	10577
7983	10578
7984	10579
7985	10580
7986	10581
7987	10582
7988	10583
7989	10584
7990	10585
7991	10587
7992	10588
7993	10589
7994	10590
7995	10591
7996	10592
7997	10593
7998	10594
7999	10595
8000	10596
8001	10597
8002	10598
8003	10599
8004	10600
8005	10601
8006	10602
8007	10603
8008	10604
8009	10605
8010	10606
8011	10607
8012	10608
8013	10609
8014	10610
8015	10611
8016	10612
8017	10613
8018	10614
8019	10615
8020	10616
8021	10617
8022	10618
8023	10619
8024	10620
8025	10621
8026	10622
8027	10623
8028	10624
8029	10625
8030	10626
8031	10627
8032	10628
8033	10630
8034	10631
8035	10632
8036	10633
8037	10634
8038	10635
8039	10636
8040	10637
8041	10638
8042	10639
8043	10640
8044	10641
8045	10642
8046	10643
8047	10644
8048	10645
8049	10646
8050	10647
8051	10648
8052	10649
8053	10650
8054	10651
8055	10652
8056	10653
8057	10654
8058	10655
8059	10656
8060	10657
8061	10658
8062	10659
8063	10660
8064	10661
8065	10662
8066	10663
8067	10664
8068	10665
8069	10666
8070	10667
8071	10668
8072	10669
8073	10670
8074	10671
8075	10672
8076	10673
8077	10674
8078	10675
8079	10676
8080	10677
8081	10678
8082	10679
8083	10680
8084	10681
8085	10682
8086	10684
8087	10685
8088	10686
8089	10687
8090	10688
8091	10689
8092	10690
8093	10691
8094	10692
8095	10694
8096	10695
8097	10696
8098	10697
8099	10698
8100	10699
8101	10700
8102	10701
8103	10702
8104	10703
8105	10704
8106	10705
8107	10706
8108	10708
8109	10710
8110	10711
8111	10712
8112	10713
8113	10714
8114	10715
8115	10716
8116	10717
8117	10719
8118	10720
8119	10721
8120	10722
8121	10723
8122	10724
8123	10725
8124	10726
8125	10727
8126	10728
8127	10729
8128	10730
8129	10731
8130	10732
8131	10733
8132	10734
8133	10735
8134	10736
8135	10737
8136	10738
8137	10739
8138	10740
8139	10741
8140	10742
8141	10743
8142	10745
8143	10746
8144	10747
8145	10748
8146	10749
8147	10750
8148	10751
8149	10752
8150	10753
8151	10754
8152	10755
8153	10756
8154	10757
8155	10758
8156	10759
8157	10760
8158	10761
8159	10762
8160	10763
8161	10764
8162	10765
8163	10766
8164	10767
8165	10768
8166	10769
8167	10771
8168	10772
8169	10773
8170	10774
8171	10775
8172	10776
8173	10777
8174	10778
8175	10779
8176	10780
8177	10781
8178	10782
8179	10783
8180	10784
8181	10785
8182	10786
8183	10787
8184	10788
8185	10789
8186	10790
8187	10791
8188	10792
8189	10793
8190	10794
8191	10795
8192	10796
8193	10797
8194	10798
8195	10799
8196	10800
8197	10801
8198	10802
8199	10803
8200	10804
8201	10805
8202	10806
8203	10807
8204	10808
8205	10809
8206	10810
8207	10812
8208	10813
8209	10814
8210	10815
8211	10816
8212	10817
8213	10818
8214	10819
8215	10820
8216	10821
8217	10822
8218	10823
8219	10824
8220	10825
8221	10826
8222	10827
8223	10828
8224	10829
8225	10830
8226	10831
8227	10832
8228	10833
8229	10834
8230	10835
8231	10836
8232	10837
8233	10838
8234	10839
8235	10840
8236	10841
8237	10842
8238	10843
8239	10844
8240	10845
8241	10846
8242	10847
8243	10848
8244	10849
8245	10850
8246	10851
8247	10852
8248	10853
8249	10854
8250	10855
8251	10856
8252	10857
8253	10859
8254	10860
8255	10863
8256	10864
8257	10865
8258	10866
8259	10867
8260	10868
8261	10869
8262	10870
8263	10871
8264	10872
8265	10873
8266	10874
8267	10876
8268	10877
8269	10878
8270	10879
8271	10880
8272	10881
8273	10882
8274	10883
8275	10884
8276	10885
8277	10886
8278	10887
8279	10888
8280	10889
8281	10890
8282	10891
8283	10892
8284	10893
8285	10894
8286	10895
8287	10896
8288	10897
8289	10899
8290	10900
8291	10902
8292	10903
8293	10904
8294	10905
8295	10906
8296	10907
8297	10908
8298	10909
8299	10911
8300	10912
8301	10913
8302	10914
8303	10915
8304	10916
8305	10917
8306	10918
8307	10919
8308	10920
8309	10921
8310	10922
8311	10923
8312	10924
8313	10928
8314	10929
8315	10930
8316	10931
8317	10932
8318	10933
8319	10934
8320	10935
8321	10936
8322	10939
8323	10940
8324	10941
8325	10942
8326	10944
8327	10946
8328	10948
8329	10949
8330	10950
8331	10951
8332	10952
8333	10953
8334	10954
8335	10956
8336	10958
8337	10960
8338	10961
8339	10962
8340	10963
8341	10964
8342	10965
8343	10967
8344	10968
8345	10969
8346	10970
8347	10971
8348	10972
8349	10973
8350	10974
8351	10975
8352	10976
8353	10977
8354	10978
8355	10979
8356	10980
8357	10981
8358	10982
8359	10983
8360	10984
8361	10985
8362	10986
8363	10987
8364	10988
8365	10989
8366	10990
8367	10991
8368	10992
8369	10993
8370	10994
8371	10995
8372	10996
8373	10997
8374	10998
8375	11000
8376	11001
8377	11002
8378	11003
8379	11004
8380	11006
8381	11007
8382	11009
8383	11010
8384	11012
8385	11013
8386	11015
8387	11016
8388	11018
8389	11020
8390	11021
8391	11022
8392	11023
8393	11024
8394	11026
8395	11027
8396	11028
8397	11032
8398	11033
8399	11034
8400	11035
8401	11036
8402	11037
8403	11039
8404	11041
8405	11042
8406	11043
8407	11044
8408	11045
8409	11046
8410	11048
8411	11049
8412	11050
8413	11051
8414	11052
8415	11053
8416	11054
8417	11055
8418	11056
8419	11057
8420	11058
8421	11059
8422	11060
8423	11061
8424	11062
8425	11063
8426	11064
8427	11065
8428	11066
8429	11067
8430	11068
8431	11069
8432	11070
8433	11071
8434	11072
8435	11073
8436	11076
8437	11078
8438	11079
8439	11080
8440	11081
8441	11083
8442	11084
8443	11086
8444	11087
8445	11088
8446	11089
8447	11091
8448	11093
8449	11094
8450	11096
8451	11097
8452	11098
8453	11099
8454	11100
8455	11101
8456	11103
8457	11104
8458	11105
8459	11106
8460	11107
8461	11108
8462	11109
8463	11110
8464	11111
8465	11112
8466	11113
8467	11114
8468	11115
8469	11116
8470	11117
8471	11118
8472	11119
8473	11121
8474	11122
8475	11123
8476	11124
8477	11125
8478	11126
8479	11128
8480	11129
8481	11131
8482	11132
8483	11133
8484	11134
8485	11135
8486	11136
8487	11137
8488	11138
8489	11139
8490	11140
8491	11141
8492	11142
8493	11143
8494	11144
8495	11145
8496	11147
8497	11148
8498	11149
8499	11150
8500	11151
8501	11152
8502	11153
8503	11154
8504	11155
8505	11156
8506	11157
8507	11158
8508	11159
8509	11160
8510	11161
8511	11162
8512	11163
8513	11164
8514	11165
8515	11166
8516	11168
8517	11169
8518	11170
8519	11171
8520	11173
8521	11175
8522	11176
8523	11177
8524	11178
8525	11180
8526	11181
8527	11182
8528	11184
8529	11185
8530	11186
8531	11187
8532	11188
8533	11189
8534	11190
8535	11191
8536	11192
8537	11193
8538	11194
8539	11195
8540	11196
8541	11197
8542	11198
8543	11199
8544	11200
8545	11201
8546	11204
8547	11205
8548	11206
8549	11213
8550	11214
8551	11215
8552	11216
8553	11260
8554	11261
8555	11262
8556	11263
8557	11264
8558	11265
8559	11266
8560	11267
8561	11268
8562	11269
8563	11270
8564	11271
8565	11272
8566	11273
8567	11274
8568	11275
8569	11276
8570	11277
8571	11279
8572	11280
8573	11281
8574	11282
8575	11283
8576	11284
8577	11285
8578	11286
8579	11287
8580	11288
8581	11289
8582	11290
8583	11291
8584	11292
8585	11293
8586	11294
8587	11295
8588	11296
8589	11297
8590	11298
8591	11299
8592	11300
8593	11301
8594	11302
8595	11303
8596	11304
8597	11305
8598	11306
8599	11307
8600	11308
8601	11309
8602	11310
8603	11311
8604	11312
8605	11313
8606	11314
8607	11315
8608	11316
8609	11317
8610	11318
8611	11319
8612	11320
8613	11338
8614	11339
8615	11340
8616	11341
8617	11343
8618	11345
8619	11346
8620	11348
8621	11349
8622	11350
8623	11352
8624	11353
8625	11354
8626	11355
8627	11357
8628	11358
8629	11360
8630	11361
8631	11362
8632	11364
8633	11365
8634	11384
8635	11388
8636	11390
8637	11391
8638	11392
8639	11393
8640	11394
8641	11397
8642	11398
8643	11399
8644	11406
8645	11409
8646	11410
8647	11412
8648	11414
8649	11415
8650	11416
8651	11417
8652	11420
8653	11421
8654	11422
8655	11423
8656	11424
8657	11425
8658	11427
8659	11428
8660	11429
8661	11430
8662	11431
8663	11432
8664	11434
8665	11435
8666	11436
8667	11439
8668	11440
8669	11441
8670	11442
8671	11443
8672	11445
8673	11446
8674	11448
8675	11451
8676	11452
8677	11453
8678	11454
8679	11455
8680	11456
8681	11457
8682	11459
8683	11460
8684	11461
8685	11464
8686	11465
8687	11467
8688	11469
8689	11470
8690	11471
8691	11472
8692	11473
8693	11474
8694	11475
8695	11476
8696	11477
8697	11478
8698	11479
8699	11480
8700	11481
8701	11482
8702	11483
8703	11484
8704	11485
8705	11488
8706	11490
8707	11491
8708	11493
8709	11494
8710	11496
8711	11498
8712	11499
8713	11500
8714	11501
8715	11502
8716	11503
8717	11504
8718	11505
8719	11509
8720	11510
8721	11511
8722	11512
8723	11513
8724	11514
8725	11515
8726	11516
8727	11517
8728	11518
8729	11519
8730	11520
8731	11521
8732	11522
8733	11523
8734	11525
8735	11526
8736	11527
8737	11529
8738	11531
8739	11532
8740	11533
8741	11534
8742	11535
8743	11536
8744	11537
8745	11538
8746	11539
8747	11540
8748	11541
8749	11542
8750	11543
8751	11544
8752	11545
8753	11546
8754	11547
8755	11548
8756	11550
8757	11551
8758	11552
8759	11553
8760	11554
8761	11556
8762	11557
8763	11558
8764	11559
8765	11560
8766	11561
8767	11562
8768	11563
8769	11564
8770	11565
8771	11566
8772	11567
8773	11568
8774	11569
8775	11570
8776	11571
8777	11574
8778	11576
8779	11578
8780	11580
8781	11582
8782	11583
8783	11584
8784	11585
8785	11586
8786	11587
8787	11588
8788	11589
8789	11591
8790	11592
8791	11593
8792	11594
8793	11595
8794	11596
8795	11597
8796	11598
8797	11599
8798	11600
8799	11601
8800	11602
8801	11603
8802	11604
8803	11605
8804	11606
8805	11607
8806	11608
8807	11609
8808	11611
8809	11613
8810	11615
8811	11618
8812	11620
8813	11621
8814	11622
8815	11625
8816	11626
8817	11627
8818	11628
8819	11630
8820	11631
8821	11632
8822	11634
8823	11635
8824	11636
8825	11637
8826	11639
8827	11641
8828	11642
8829	11644
8830	11645
8831	11646
8832	11647
8833	11648
8834	11649
8835	11650
8836	11651
8837	11652
8838	11653
8839	11655
8840	11656
8841	11661
8842	11662
8843	11663
8844	11664
8845	11665
8846	11667
8847	11669
8848	11671
8849	11672
8850	11678
8851	11681
8852	11682
8853	11684
8854	11685
8855	11686
8856	11687
8857	11692
8858	11693
8859	11694
8860	11695
8861	11696
8862	11697
8863	11698
8864	11699
8865	11700
8866	11701
8867	11702
8868	11703
8869	11704
8870	11705
8871	11706
8872	11707
8873	11708
8874	11709
8875	11710
8876	11711
8877	11712
8878	11715
8879	11716
8880	11718
8881	11719
8882	11720
8883	11721
8884	11723
8885	11724
8886	11725
8887	11726
8888	11727
8889	11729
8890	11730
8891	11731
8892	11732
8893	11733
8894	11734
8895	11735
8896	11736
8897	11737
8898	11738
8899	11739
8900	11740
8901	11741
8902	11742
8903	11743
8904	11745
8905	11748
8906	11749
8907	11750
8908	11752
8909	11755
8910	11758
8911	11759
8912	11762
8913	11763
8914	11764
8915	11766
8916	11770
8917	11771
8918	11774
8919	11776
8920	11778
8921	11781
8922	11782
8923	11785
8924	11786
8925	11787
8926	11789
8927	11791
8928	11794
8929	11795
8930	11798
8931	11800
8932	11802
8933	11803
8934	11804
8935	11805
8936	11806
8937	11807
8938	11808
8939	11809
8940	11810
8941	11811
8942	11812
8943	11813
8944	11814
8945	11815
8946	11816
8947	11817
8948	11818
8949	11819
8950	11820
8951	11821
8952	11822
8953	11823
8954	11824
8955	11825
8956	11826
8957	11827
8958	11828
8959	11829
8960	11830
8961	11831
8962	11832
8963	11833
8964	11834
8965	11835
8966	11836
8967	11837
8968	11839
8969	11843
8970	11845
8971	11848
8972	11850
8973	11853
8974	11854
8975	11857
8976	11858
8977	11861
8978	11862
8979	11863
8980	11867
8981	11868
8982	11869
8983	11871
8984	11875
8985	11876
8986	11877
8987	11880
8988	11883
8989	11885
8990	11887
8991	11889
8992	11892
8993	11896
8994	11899
8995	11902
8996	11905
8997	11908
8998	11910
8999	11911
9000	11914
9001	11915
9002	11916
9003	11918
9004	11919
9005	11921
9006	11924
9007	11925
9008	11928
9009	11929
9010	11932
9011	11933
9012	11935
9013	11936
9014	11937
9015	11938
9016	11940
9017	11941
9018	11942
9019	11944
9020	11946
9021	11947
9022	11949
9023	11950
9024	11951
9025	11953
9026	11955
9027	11956
9028	11957
9029	11958
9030	11960
9031	11963
9032	11964
9033	11965
9034	11966
9035	11967
9036	11969
9037	11970
9038	11972
9039	11973
9040	11975
9041	11976
9042	11978
9043	11979
9044	11981
9045	11982
9046	11983
9047	11985
9048	11986
9049	11988
9050	11989
9051	11990
9052	11991
9053	11995
9054	11997
9055	11999
9056	12000
9057	12004
9058	12005
9059	12006
9060	12007
9061	12009
9062	12012
9063	12015
9064	12017
9065	12018
9066	12022
9067	12026
9068	12028
9069	12029
9070	12031
9071	12033
9072	12034
9073	12035
9074	12036
9075	12037
9076	12038
9077	12040
9078	12041
9079	12043
9080	12044
9081	12046
9082	12047
9083	12049
9084	12050
9085	12053
9086	12054
9087	12058
9088	12060
9089	12061
9090	12063
9091	12064
9092	12066
9093	12067
9094	12072
9095	12073
9096	12075
9097	12076
9098	12081
9099	12084
9100	12087
9101	12090
9102	12091
9103	12095
9104	12096
9105	12098
9106	12099
9107	12102
9108	12103
9109	12105
9110	12109
9111	12110
9112	12112
9113	12113
9114	12114
9115	12115
9116	12117
9117	12119
9118	12120
9119	12121
9120	12122
9121	12125
9122	12126
9123	12128
9124	12130
9125	12131
9126	12133
9127	12136
9128	12138
9129	12143
9130	12144
9131	12146
9132	12147
9133	12148
9134	12150
9135	12152
9136	12153
9137	12154
9138	12155
9139	12158
9140	12159
9141	12161
9142	12162
9143	12163
9144	12166
9145	12167
9146	12168
9147	12171
9148	12172
9149	12173
9150	12175
9151	12176
9152	12179
9153	12180
9154	12181
9155	12182
9156	12183
9157	12184
9158	12185
9159	12186
9160	12187
9161	12188
9162	12189
9163	12190
9164	12191
9165	12192
9166	12193
9167	12194
9168	12195
9169	12196
9170	12197
9171	12198
9172	12199
9173	12200
9174	12201
9175	12202
9176	12203
9177	12204
9178	12205
9179	12206
9180	12207
9181	12208
9182	12209
9183	12210
9184	12211
9185	12212
9186	12213
9187	12214
9188	12215
9189	12216
9190	12217
9191	12218
9192	12219
9193	12220
9194	12221
9195	12222
9196	12223
9197	12224
9198	12225
9199	12226
9200	12227
9201	12228
9202	12229
9203	12230
9204	12231
9205	12232
9206	12233
9207	12234
9208	12235
9209	12236
9210	12237
9211	12238
9212	12239
9213	12240
9214	12241
9215	12242
9216	12243
9217	12244
9218	12245
9219	12246
9220	12247
9221	12248
9222	12249
9223	12250
9224	12251
9225	12252
9226	12253
9227	12254
9228	12255
9229	12256
9230	12257
9231	12258
9232	12259
9233	12260
9234	12261
9235	12262
9236	12263
9237	12264
9238	12265
9239	12266
9240	12267
9241	12268
9242	12269
9243	12270
9244	12271
9245	12272
9246	12273
9247	12274
9248	12275
9249	12276
9250	12277
9251	12278
9252	12279
9253	12280
9254	12281
9255	12282
9256	12283
9257	12284
9258	12285
9259	12286
9260	12287
9261	12288
9262	12289
9263	12290
9264	12291
9265	12292
9266	12293
9267	12294
9268	12295
9269	12296
9270	12297
9271	12298
9272	12299
9273	12300
9274	12301
9275	12302
9276	12303
9277	12304
9278	12305
9279	12306
9280	12307
9281	12308
9282	12309
9283	12310
9284	12311
9285	12312
9286	12313
9287	12314
9288	12315
9289	12316
9290	12317
9291	12318
9292	12319
9293	12320
9294	12321
9295	12322
9296	12323
9297	12324
9298	12326
9299	12327
9300	12328
9301	12330
9302	12331
9303	12332
9304	12335
9305	12336
9306	12338
9307	12340
9308	12341
9309	12343
9310	12345
9311	12346
9312	12347
9313	12352
9314	12353
9315	12355
9316	12356
9317	12357
9318	12359
9319	12360
9320	12361
9321	12363
9322	12366
9323	12368
9324	12369
9325	12370
9326	12371
9327	12372
9328	12373
9329	12375
9330	12376
9331	12377
9332	12379
9333	12383
9334	12387
9335	12388
9336	12389
9337	12394
9338	12395
9339	12396
9340	12398
9341	12399
9342	12401
9343	12402
9344	12403
9345	12404
9346	12408
9347	12409
9348	12410
9349	12411
9350	12412
9351	12414
9352	12416
9353	12417
9354	12418
9355	12421
9356	12422
9357	12423
9358	12424
9359	12428
9360	12429
9361	12430
9362	12431
9363	12433
9364	12434
9365	12438
9366	12439
9367	12440
9368	12444
9369	12446
9370	12447
9371	12450
9372	12451
9373	12452
9374	12455
9375	12457
9376	12458
9377	12459
9378	12460
9379	12461
9380	12462
9381	12463
9382	12464
9383	12465
9384	12466
9385	12467
9386	12469
9387	12470
9388	12471
9389	12472
9390	12475
9391	12477
9392	12478
9393	12480
9394	12481
9395	12482
9396	12483
9397	12484
9398	12485
9399	12486
9400	12487
9401	12488
9402	12489
9403	12490
9404	12491
9405	12492
9406	12493
9407	12494
9408	12495
9409	12496
9410	12497
9411	12498
9412	12499
9413	12500
9414	12502
9415	12503
9416	12504
9417	12505
9418	12506
9419	12507
9420	12508
9421	12509
9422	12510
9423	12511
9424	12512
9425	12513
9426	12514
9427	12515
9428	12516
9429	12517
9430	12518
9431	12519
9432	12520
9433	12521
9434	12522
9435	12523
9436	12524
9437	12525
9438	12526
9439	12527
9440	12528
9441	12529
9442	12530
9443	12531
9444	12532
9445	12533
9446	12534
9447	12535
9448	12536
9449	12537
9450	12538
9451	12539
9452	12540
9453	12541
9454	12542
9455	12543
9456	12544
9457	12545
9458	12546
9459	12547
9460	12548
9461	12549
9462	12550
9463	12551
9464	12552
9465	12553
9466	12554
9467	12555
9468	12556
9469	12557
9470	12558
9471	12559
9472	12560
9473	12561
9474	12562
9475	12563
9476	12564
9477	12565
9478	12566
9479	12568
9480	12569
9481	12570
9482	12571
9483	12572
9484	12573
9485	12574
9486	12575
9487	12577
9488	12578
9489	12579
9490	12580
9491	12581
9492	12582
9493	12583
9494	12584
9495	12585
9496	12586
9497	12587
9498	12588
9499	12589
9500	12590
9501	12591
9502	12593
9503	12594
9504	12595
9505	12597
9506	12598
9507	12600
9508	12601
9509	12602
9510	12603
9511	12604
9512	12605
9513	12606
9514	12607
9515	12608
9516	12609
9517	12610
9518	12611
9519	12612
9520	12613
9521	12614
9522	12615
9523	12616
9524	12617
9525	12618
9526	12619
9527	12620
9528	12621
9529	12622
9530	12623
9531	12624
9532	12625
9533	12626
9534	12627
9535	12628
9536	12631
9537	12632
9538	12633
9539	12634
9540	12635
9541	12636
9542	12637
9543	12638
9544	12639
9545	12640
9546	12641
9547	12642
9548	12643
9549	12644
9550	12645
9551	12646
9552	12647
9553	12648
9554	12649
9555	12650
9556	12651
9557	12652
9558	12653
9559	12654
9560	12655
9561	12656
9562	12657
9563	12658
9564	12659
9565	12660
9566	12661
9567	12662
9568	12663
9569	12664
9570	12665
9571	12666
9572	12667
9573	12668
9574	12669
9575	12670
9576	12671
9577	12672
9578	12673
9579	12674
9580	12675
9581	12676
9582	12677
9583	12678
9584	12679
9585	12680
9586	12685
9587	12686
9588	12687
9589	12688
9590	12689
9591	12690
9592	12691
9593	12692
9594	12693
9595	12694
9596	12695
9597	12696
9598	12697
9599	12698
9600	12699
9601	12700
9602	12701
9603	12702
9604	12703
9605	12704
9606	12705
9607	12706
9608	12707
